lat;lng;STREET TYPOLOGY;;
51.535752;-0.22726;residential;;
51.535855;-0.226559;residential;;
51.522668;-0.0649;residential;;
51.522627;-0.064272;residential;;
51.489093;-0.051916;residential;;
51.489369;-0.051518;residential;;
51.489583;-0.051044;residential;;
51.489705;-0.050482;residential;;
51.489795;-0.049904;residential;;
51.494945;-0.070352;residential;;
51.494886;-0.070875;residential;;
51.498331;-0.073843;residential;;
51.498079;-0.073883;residential;;
51.498922;-0.074908;residential;;
51.499177;-0.074405;residential;;
51.499177;-0.074405;residential;;
51.499232;-0.07432;residential;;
51.498842;-0.073712;residential;;
51.498594;-0.073819;residential;;
51.498331;-0.073843;residential;;
51.504877;-0.21519;residential;;
51.504612;-0.21508;residential;;
51.504347;-0.214969;residential;;
51.50435;-0.214338;residential;;
51.504169;-0.21489;residential;;
51.499904;-0.209866;residential;;
51.500056;-0.209781;residential;;
51.501017;-0.205689;residential;;
51.500889;-0.206113;residential;;
51.500853;-0.20635;residential;;
51.500802;-0.206309;residential;;
51.500679;-0.206372;residential;;
51.500859;-0.206323;residential;;
51.501011;-0.206864;residential;;
51.501331;-0.206584;residential;;
51.501365;-0.207072;residential;;
51.501673;-0.207195;residential;;
51.501883;-0.207123;residential;;
51.502003;-0.207673;residential;;
51.502342;-0.207429;residential;;
51.502397;-0.207818;residential;;
51.502359;-0.20759;residential;;
51.502306;-0.207553;residential;;
51.501867;-0.207185;residential;;
51.501798;-0.207134;residential;;
51.501354;-0.20677;residential;;
51.501293;-0.206727;residential;;
51.502401;-0.207316;residential;;
51.502521;-0.206888;residential;;
51.501893;-0.206935;residential;;
51.502035;-0.206501;residential;;
51.501379;-0.206524;residential;;
51.501516;-0.206087;residential;;
51.492404;-0.075582;residential;;
51.492149;-0.075924;residential;;
51.491894;-0.076268;residential;;
51.494784;-0.053233;residential;;
51.494996;-0.053134;residential;;
51.495225;-0.053369;residential;;
51.50137;-0.046936;residential;;
51.501033;-0.047067;residential;;
51.499903;-0.045129;residential;;
51.499641;-0.045237;residential;;
51.499492;-0.0456;residential;;
51.475075;-0.044278;residential;;
51.475039;-0.044835;residential;;
51.475006;-0.045392;residential;;
51.475091;-0.04587;residential;;
51.475412;-0.046092;residential;;
51.550583;-0.058331;residential;;
51.550645;-0.05776;residential;;
51.550708;-0.05719;residential;;
51.550771;-0.05662;residential;;
51.550834;-0.05605;residential;;
51.550896;-0.05548;residential;;
51.550478;-0.055292;residential;;
51.55041;-0.05588;residential;;
51.550342;-0.056469;residential;;
51.550274;-0.057058;residential;;
51.550206;-0.057647;residential;;
51.550138;-0.058236;residential;;
51.54982;-0.057156;residential;;
51.549894;-0.056471;residential;;
51.549968;-0.055786;residential;;
51.550043;-0.055101;residential;;
51.549049;-0.048224;residential;;
51.548923;-0.048792;residential;;
51.548796;-0.04936;residential;;
51.486855;-0.090269;residential;;
51.486694;-0.090834;residential;;
51.486541;-0.091403;residential;;
51.486407;-0.091985;residential;;
51.48623;-0.092536;residential;;
51.486102;-0.093066;residential;;
51.487126;-0.08889;residential;;
51.486992;-0.08945;residential;;
51.486857;-0.09001;residential;;
51.492424;-0.087192;residential;;
51.492693;-0.086749;residential;;
51.492957;-0.086301;residential;;
51.503694;-0.081723;residential;;
51.503586;-0.081345;residential;;
51.503478;-0.080967;residential;;
51.533759;-0.114347;residential;;
51.534163;-0.114524;residential;;
51.533752;-0.113508;residential;;
51.534075;-0.113591;residential;;
51.533746;-0.113913;residential;;
51.534113;-0.114066;residential;;
51.542613;-0.151828;residential;;
51.542324;-0.151518;residential;;
51.54223;-0.150917;residential;;
51.542433;-0.150438;residential;;
51.541982;-0.151746;residential;;
51.54232;-0.151505;residential;;
51.508889;-0.13525;residential;;
51.508625;-0.13501;residential;;
51.508592;-0.134668;residential;;
51.508408;-0.1344;residential;;
51.492804;-0.144954;residential;;
51.492669;-0.144636;residential;;
51.492882;-0.144359;residential;;
51.492647;-0.144665;residential;;
51.492412;-0.144971;residential;;
51.487256;-0.145433;residential;;
51.487451;-0.145034;residential;;
51.4878;-0.145079;residential;;
51.488321;-0.13259;residential;;
51.488628;-0.132527;residential;;
51.488933;-0.132479;residential;;
51.488158;-0.130655;residential;;
51.487915;-0.130927;residential;;
51.487928;-0.131273;residential;;
51.521116;-0.159349;residential;;
51.521217;-0.158823;residential;;
51.521313;-0.158295;residential;;
51.52141;-0.157767;residential;;
51.521505;-0.157238;residential;;
51.527974;-0.176983;residential;;
51.52772;-0.176622;residential;;
51.527466;-0.176262;residential;;
51.527233;-0.175867;residential;;
51.526999;-0.175472;residential;;
51.531296;-0.18076;residential;;
51.531658;-0.181186;residential;;
51.53202;-0.181612;residential;;
51.491767;-0.146093;residential;;
51.491431;-0.146504;residential;;
51.491094;-0.146915;residential;;
51.507917;-0.133221;residential;;
51.507756;-0.133661;residential;;
51.507594;-0.134101;residential;;
51.507433;-0.134542;residential;;
51.549149;-0.172927;residential;;
51.548977;-0.172531;residential;;
51.548806;-0.172134;residential;;
51.549734;-0.171373;residential;;
51.549936;-0.170953;residential;;
51.549902;-0.170579;residential;;
51.549849;-0.171624;residential;;
51.549629;-0.171127;residential;;
51.490141;-0.073672;residential;;
51.490195;-0.073344;residential;;
51.489834;-0.073862;residential;;
51.489772;-0.07358;residential;;
51.489279;-0.072991;residential;;
51.489459;-0.072905;residential;;
51.546114;-0.050331;residential;;
51.546157;-0.049772;residential;;
51.546201;-0.049213;residential;;
51.546201;-0.049213;residential;;
51.546612;-0.049304;residential;;
51.547023;-0.049246;residential;;
51.544601;-0.046548;residential;;
51.544697;-0.046922;residential;;
51.490048;-0.060938;residential;;
51.489749;-0.061014;residential;;
51.489815;-0.060778;residential;;
51.489735;-0.060703;residential;;
51.489511;-0.063458;residential;;
51.489508;-0.064118;residential;;
51.489501;-0.064777;residential;;
51.489491;-0.065436;residential;;
51.489491;-0.065436;residential;;
51.489517;-0.066106;residential;;
51.489543;-0.066776;residential;;
51.48957;-0.067446;residential;;
51.489655;-0.068102;residential;;
51.489754;-0.068753;residential;;
51.489832;-0.069412;residential;;
51.489933;-0.070064;residential;;
51.490029;-0.070717;residential;;
51.49011;-0.071375;residential;;
51.490208;-0.072027;residential;;
51.490323;-0.072673;residential;;
51.490451;-0.073312;residential;;
51.490649;-0.073898;residential;;
51.491072;-0.065306;residential;;
51.491063;-0.064833;residential;;
51.491054;-0.064359;residential;;
51.490396;-0.068872;residential;;
51.490329;-0.068324;residential;;
51.490612;-0.068217;residential;;
51.490918;-0.068202;residential;;
51.489676;-0.070668;residential;;
51.490008;-0.070546;residential;;
51.491499;-0.069565;residential;;
51.491415;-0.068889;residential;;
51.491415;-0.068889;residential;;
51.491363;-0.068452;residential;;
51.491088;-0.070329;residential;;
51.491022;-0.069862;residential;;
51.494186;-0.067415;residential;;
51.493818;-0.067592;residential;;
51.49345;-0.067768;residential;;
51.49308;-0.067931;residential;;
51.518524;-0.140576;residential;;
51.518888;-0.140745;residential;;
51.519251;-0.140915;residential;;
51.519615;-0.141085;residential;;
51.519978;-0.141254;residential;;
51.520341;-0.141427;residential;;
51.550455;-0.114518;residential;;
51.550719;-0.114022;residential;;
51.550953;-0.113495;residential;;
51.551202;-0.112983;residential;;
51.551464;-0.112484;residential;;
51.551728;-0.111988;residential;;
51.551989;-0.111487;residential;;
51.488087;-0.079592;residential;;
51.48804;-0.079501;residential;;
51.488367;-0.07916;residential;;
51.488098;-0.079575;residential;;
51.487833;-0.079788;residential;;
51.489308;-0.071533;residential;;
51.489291;-0.071671;residential;;
51.489864;-0.072103;residential;;
51.489602;-0.07226;residential;;
51.489458;-0.071425;residential;;
51.489762;-0.071256;residential;;
51.490075;-0.071136;residential;;
51.489459;-0.072905;residential;;
51.489439;-0.072787;residential;;
51.489112;-0.072289;residential;;
51.489306;-0.072175;residential;;
51.489458;-0.071425;residential;;
51.489308;-0.071533;residential;;
51.489308;-0.071533;residential;;
51.489241;-0.071465;residential;;
51.490475;-0.074503;residential;;
51.490628;-0.074943;residential;;
51.490635;-0.075136;residential;;
51.490769;-0.075533;residential;;
51.489766;-0.071675;residential;;
51.489502;-0.07183;residential;;
51.490417;-0.069077;residential;;
51.490471;-0.069524;residential;;
51.490526;-0.06997;residential;;
51.53549;-0.116886;residential;;
51.535555;-0.117563;residential;;
51.535608;-0.118243;residential;;
51.497757;-0.069224;residential;;
51.497446;-0.069422;residential;;
51.497139;-0.06964;residential;;
51.49673;-0.068585;residential;;
51.497162;-0.06875;residential;;
51.489525;-0.069563;residential;;
51.489387;-0.06961;residential;;
51.48929;-0.069666;residential;;
51.488976;-0.069784;residential;;
51.489268;-0.069676;residential;;
51.489245;-0.069435;residential;;
51.4895;-0.069343;residential;;
51.489513;-0.069834;residential;;
51.487795;-0.066813;residential;;
51.487593;-0.066895;residential;;
51.488364;-0.066347;residential;;
51.487976;-0.06646;residential;;
51.48782;-0.066877;residential;;
51.488161;-0.066962;residential;;
51.488364;-0.066347;residential;;
51.488321;-0.066082;residential;;
51.488027;-0.067017;residential;;
51.488069;-0.067376;residential;;
51.488111;-0.067735;residential;;
51.488111;-0.066403;residential;;
51.488083;-0.06585;residential;;
51.487619;-0.066164;residential;;
51.487613;-0.065889;residential;;
51.488083;-0.06585;residential;;
51.487806;-0.065931;residential;;
51.487674;-0.066324;residential;;
51.488704;-0.069457;residential;;
51.488676;-0.068832;residential;;
51.488593;-0.068213;residential;;
51.488511;-0.067593;residential;;
51.488437;-0.06697;residential;;
51.488364;-0.066347;residential;;
51.488969;-0.061469;residential;;
51.488881;-0.061916;residential;;
51.48853;-0.059421;residential;;
51.488321;-0.059098;residential;;
51.488295;-0.059205;residential;;
51.488133;-0.059475;residential;;
51.488217;-0.059854;residential;;
51.509056;-0.070595;residential;;
51.509083;-0.069928;residential;;
51.509283;-0.069547;residential;;
51.476442;-0.190554;residential;;
51.476751;-0.190034;residential;;
51.477074;-0.189539;residential;;
51.542364;-0.146285;residential;;
51.542591;-0.146716;residential;;
51.542569;-0.146023;residential;;
51.542398;-0.145688;residential;;
51.542225;-0.145356;residential;;
51.543618;-0.148314;residential;;
51.543758;-0.148043;residential;;
51.543669;-0.147664;residential;;
51.544766;-0.147342;residential;;
51.544714;-0.147823;residential;;
51.54523;-0.146601;residential;;
51.545617;-0.146639;residential;;
51.500493;-0.052272;residential;;
51.500683;-0.052527;residential;;
51.501797;-0.048898;residential;;
51.501849;-0.048961;residential;;
51.502382;-0.049112;residential;;
51.502114;-0.048783;residential;;
51.501849;-0.048961;residential;;
51.503446;-0.1918;residential;;
51.503578;-0.191203;residential;;
51.550448;-0.173491;residential;;
51.550228;-0.173508;residential;;
51.543901;-0.165617;residential;;
51.543957;-0.165114;residential;;
51.543581;-0.165915;residential;;
51.54365;-0.165389;residential;;
51.543722;-0.164864;residential;;
51.543965;-0.167548;residential;;
51.543723;-0.167463;residential;;
51.54348;-0.167377;residential;;
51.543465;-0.168248;residential;;
51.543356;-0.168771;residential;;
51.543211;-0.168392;residential;;
51.543477;-0.168252;residential;;
51.543857;-0.168382;residential;;
51.543018;-0.170726;residential;;
51.54292;-0.170301;residential;;
51.543228;-0.16998;residential;;
51.543638;-0.170052;residential;;
51.542976;-0.171063;residential;;
51.54304;-0.17055;residential;;
51.543104;-0.170037;residential;;
51.544122;-0.164097;residential;;
51.543882;-0.163777;residential;;
51.54397;-0.163116;residential;;
51.541763;-0.169236;residential;;
51.542176;-0.169353;residential;;
51.542375;-0.169729;residential;;
51.541959;-0.167251;residential;;
51.542343;-0.167371;residential;;
51.542746;-0.16489;residential;;
51.542785;-0.164558;residential;;
51.54246;-0.165687;residential;;
51.542477;-0.16512;residential;;
51.542539;-0.164512;residential;;
51.542239;-0.164176;residential;;
51.542609;-0.164297;residential;;
51.542979;-0.164417;residential;;
51.543124;-0.163931;residential;;
51.5432;-0.163338;residential;;
51.543275;-0.162745;residential;;
51.543112;-0.164022;residential;;
51.542695;-0.16389;residential;;
51.542279;-0.163753;residential;;
51.543275;-0.162745;residential;;
51.542901;-0.162622;residential;;
51.542526;-0.162502;residential;;
51.54154;-0.16115;residential;;
51.541207;-0.160939;residential;;
51.540931;-0.160571;residential;;
51.540707;-0.160114;residential;;
51.540512;-0.159623;residential;;
51.54105;-0.159622;residential;;
51.541198;-0.16019;residential;;
51.541019;-0.160742;residential;;
51.543525;-0.1797;residential;;
51.543152;-0.17977;residential;;
51.542736;-0.17998;residential;;
51.542322;-0.180196;residential;;
51.541935;-0.180493;residential;;
51.541044;-0.176733;residential;;
51.540879;-0.176358;residential;;
51.540476;-0.176463;residential;;
51.54007;-0.176543;residential;;
51.539665;-0.176638;residential;;
51.541431;-0.174483;residential;;
51.541376;-0.174479;residential;;
51.512726;-0.166568;residential;;
51.512613;-0.166479;residential;;
51.553156;-0.170189;residential;;
51.552854;-0.170134;residential;;
51.552553;-0.170096;residential;;
51.552248;-0.170092;residential;;
51.553909;-0.172704;residential;;
51.553709;-0.172244;residential;;
51.553499;-0.171796;residential;;
51.553292;-0.171344;residential;;
51.553075;-0.170906;residential;;
51.550585;-0.15465;residential;;
51.550218;-0.154912;residential;;
51.549808;-0.154783;residential;;
51.512014;-0.068652;residential;;
51.511846;-0.068576;residential;;
51.490558;-0.082294;residential;;
51.490726;-0.08189;residential;;
51.49096;-0.08216;residential;;
51.491182;-0.082244;residential;;
51.488823;-0.087429;residential;;
51.488569;-0.087944;residential;;
51.489157;-0.087794;residential;;
51.48902;-0.088082;residential;;
51.488884;-0.088371;residential;;
51.54347;-0.054688;residential;;
51.543516;-0.054317;residential;;
51.543563;-0.053946;residential;;
51.491619;-0.152088;residential;;
51.491474;-0.1515;residential;;
51.49124;-0.151275;residential;;
51.491453;-0.151721;residential;;
51.492013;-0.128912;residential;;
51.491694;-0.129184;residential;;
51.491374;-0.129455;residential;;
51.491055;-0.129728;residential;;
51.490885;-0.130236;residential;;
51.49059;-0.130551;residential;;
51.541912;-0.065106;residential;;
51.541776;-0.065109;residential;;
51.541766;-0.065562;residential;;
51.541486;-0.065542;residential;;
51.541781;-0.064867;residential;;
51.541477;-0.064835;residential;;
51.539974;-0.064621;residential;;
51.53978;-0.06463;residential;;
51.547522;-0.061612;residential;;
51.547441;-0.061555;residential;;
51.554688;-0.079171;residential;;
51.554645;-0.078548;residential;;
51.554573;-0.077924;residential;;
51.554496;-0.077301;residential;;
51.554418;-0.076679;residential;;
51.554352;-0.076054;residential;;
51.554325;-0.075421;residential;;
51.554331;-0.074786;residential;;
51.518927;-0.101036;residential;;
51.518804;-0.100968;residential;;
51.498282;-0.14955;residential;;
51.498481;-0.149877;residential;;
51.498466;-0.151465;residential;;
51.498203;-0.151883;residential;;
51.49794;-0.152301;residential;;
51.497677;-0.152718;residential;;
51.536318;-0.193565;residential;;
51.536546;-0.193163;residential;;
51.536775;-0.192764;residential;;
51.536971;-0.192322;residential;;
51.536241;-0.205702;residential;;
51.536455;-0.205186;residential;;
51.536669;-0.204669;residential;;
51.536883;-0.204152;residential;;
51.537097;-0.203635;residential;;
51.53731;-0.203119;residential;;
51.537524;-0.202602;residential;;
51.537738;-0.202085;residential;;
51.531516;-0.197266;residential;;
51.53133;-0.196624;residential;;
51.531157;-0.195973;residential;;
51.530983;-0.195322;residential;;
51.532276;-0.195957;residential;;
51.531912;-0.195998;residential;;
51.531636;-0.196318;residential;;
51.531326;-0.19661;residential;;
51.52907;-0.196022;residential;;
51.52938;-0.19576;residential;;
51.529694;-0.195512;residential;;
51.530034;-0.195454;residential;;
51.529544;-0.196491;residential;;
51.529575;-0.196034;residential;;
51.529635;-0.195577;residential;;
51.531426;-0.194964;residential;;
51.531534;-0.19562;residential;;
51.531673;-0.196218;residential;;
51.532925;-0.196944;residential;;
51.532906;-0.197502;residential;;
51.532887;-0.198059;residential;;
51.533124;-0.198297;residential;;
51.533471;-0.198353;residential;;
51.533109;-0.188395;residential;;
51.53342;-0.188784;residential;;
51.533732;-0.189174;residential;;
51.534043;-0.189564;residential;;
51.534354;-0.189954;residential;;
51.534665;-0.190343;residential;;
51.535456;-0.191438;residential;;
51.535593;-0.191951;residential;;
51.529294;-0.196512;residential;;
51.529182;-0.196842;residential;;
51.529185;-0.197224;residential;;
51.518183;-0.223913;residential;;
51.518033;-0.224303;residential;;
51.492502;-0.127868;residential;;
51.492886;-0.127612;residential;;
51.493262;-0.127327;residential;;
51.493635;-0.127036;residential;;
51.493977;-0.126657;residential;;
51.479615;-0.098387;residential;;
51.479936;-0.098477;residential;;
51.480262;-0.098541;residential;;
51.470165;-0.110295;residential;;
51.46972;-0.110289;residential;;
51.469274;-0.110302;residential;;
51.468828;-0.1103;residential;;
51.468383;-0.110321;residential;;
51.52429;-0.199669;residential;;
51.524384;-0.200065;residential;;
51.524649;-0.20009;residential;;
51.490135;-0.213226;residential;;
51.490406;-0.213243;residential;;
51.490406;-0.213243;residential;;
51.490682;-0.21324;residential;;
51.490006;-0.226402;residential;;
51.490299;-0.226127;residential;;
51.490592;-0.225855;residential;;
51.488729;-0.225497;residential;;
51.488923;-0.224985;residential;;
51.489126;-0.224482;residential;;
51.489331;-0.22398;residential;;
51.489533;-0.223477;residential;;
51.490627;-0.226061;residential;;
51.490498;-0.225501;residential;;
51.489501;-0.224725;residential;;
51.489708;-0.224235;residential;;
51.489861;-0.223751;residential;;
51.489533;-0.223477;residential;;
51.541022;-0.176312;residential;;
51.541117;-0.176293;residential;;
51.541514;-0.173533;residential;;
51.541616;-0.173551;residential;;
51.540874;-0.173656;residential;;
51.540892;-0.173825;residential;;
51.542447;-0.161125;residential;;
51.542412;-0.161843;residential;;
51.514393;-0.200243;residential;;
51.514056;-0.199949;residential;;
51.5092;-0.192271;residential;;
51.509083;-0.192875;residential;;
51.508911;-0.1933;residential;;
51.508541;-0.193082;residential;;
51.508171;-0.192864;residential;;
51.507791;-0.192724;residential;;
51.507425;-0.192488;residential;;
51.507059;-0.192252;residential;;
51.549357;-0.122762;residential;;
51.549525;-0.12223;residential;;
51.549823;-0.123295;residential;;
51.54992;-0.122945;residential;;
51.550016;-0.122594;residential;;
51.549269;-0.123885;residential;;
51.549386;-0.123471;residential;;
51.549507;-0.123059;residential;;
51.548755;-0.123522;residential;;
51.548854;-0.12318;residential;;
51.548952;-0.122838;residential;;
51.550807;-0.121139;residential;;
51.550527;-0.121317;residential;;
51.550266;-0.121882;residential;;
51.548845;-0.12453;residential;;
51.548962;-0.124139;residential;;
51.549079;-0.123747;residential;;
51.549383;-0.125509;residential;;
51.549521;-0.124995;residential;;
51.549431;-0.124627;residential;;
51.549576;-0.124117;residential;;
51.549811;-0.124951;residential;;
51.549902;-0.124609;residential;;
51.549927;-0.124246;residential;;
51.54893;-0.127685;residential;;
51.548868;-0.128083;residential;;
51.549066;-0.128505;residential;;
51.550833;-0.136963;residential;;
51.551263;-0.136959;residential;;
51.551418;-0.136434;residential;;
51.551243;-0.135894;residential;;
51.550808;-0.135962;residential;;
51.550251;-0.135637;residential;;
51.550109;-0.1353;residential;;
51.550076;-0.134779;residential;;
51.526169;-0.176095;residential;;
51.525885;-0.175763;residential;;
51.525629;-0.175811;residential;;
51.525425;-0.17627;residential;;
51.525593;-0.177968;residential;;
51.525407;-0.177512;residential;;
51.525096;-0.177141;residential;;
51.524769;-0.17699;residential;;
51.525175;-0.179081;residential;;
51.52503;-0.179395;residential;;
51.524884;-0.179709;residential;;
51.524938;-0.178786;residential;;
51.524789;-0.179091;residential;;
51.52464;-0.179396;residential;;
51.524706;-0.178495;residential;;
51.524553;-0.178792;residential;;
51.524401;-0.179088;residential;;
51.529588;-0.181825;residential;;
51.529319;-0.182403;residential;;
51.530739;-0.182963;residential;;
51.531041;-0.183305;residential;;
51.482195;-0.116258;residential;;
51.482334;-0.116601;residential;;
51.482171;-0.11688;residential;;
51.520034;-0.049422;residential;;
51.519703;-0.048939;residential;;
51.554295;-0.098312;residential;;
51.554649;-0.098323;residential;;
51.555002;-0.098334;residential;;
51.555356;-0.098345;residential;;
51.555592;-0.098104;residential;;
51.550726;-0.07852;residential;;
51.550805;-0.078071;residential;;
51.550073;-0.078107;residential;;
51.550146;-0.077855;residential;;
51.553731;-0.082712;residential;;
51.553666;-0.082149;residential;;
51.551338;-0.086809;residential;;
51.551396;-0.086301;residential;;
51.548022;-0.085327;residential;;
51.548059;-0.085849;residential;;
51.547927;-0.086267;residential;;
51.547669;-0.086592;residential;;
51.547489;-0.085645;residential;;
51.547251;-0.085922;residential;;
51.547048;-0.085845;residential;;
51.522041;-0.069332;residential;;
51.521835;-0.069357;residential;;
51.52687;-0.072565;residential;;
51.526597;-0.072387;residential;;
51.491934;-0.075065;residential;;
51.491912;-0.075489;residential;;
51.491632;-0.075787;residential;;
51.490846;-0.086484;residential;;
51.490599;-0.085973;residential;;
51.49037;-0.08544;residential;;
51.522271;-0.174835;residential;;
51.522448;-0.175081;residential;;
51.522626;-0.175326;residential;;
51.526621;-0.167528;residential;;
51.526319;-0.167113;residential;;
51.525998;-0.166737;residential;;
51.525704;-0.166368;residential;;
51.525502;-0.160184;residential;;
51.525717;-0.160617;residential;;
51.525361;-0.15912;residential;;
51.525066;-0.159234;residential;;
51.524896;-0.158802;residential;;
51.521125;-0.187862;residential;;
51.520834;-0.187717;residential;;
51.520732;-0.187231;residential;;
51.520851;-0.186846;residential;;
51.524746;-0.198066;residential;;
51.524489;-0.197979;residential;;
51.524417;-0.197532;residential;;
51.522256;-0.194537;residential;;
51.522118;-0.195044;residential;;
51.522098;-0.19553;residential;;
51.522425;-0.195703;residential;;
51.522647;-0.196097;residential;;
51.525832;-0.199187;residential;;
51.525802;-0.199288;residential;;
51.525233;-0.198641;residential;;
51.525079;-0.199306;residential;;
51.524935;-0.199975;residential;;
51.525288;-0.199849;residential;;
51.52565;-0.199452;residential;;
51.525953;-0.199625;residential;;
51.503185;-0.102823;residential;;
51.502746;-0.102821;residential;;
51.502651;-0.103427;residential;;
51.502761;-0.10399;residential;;
51.503196;-0.103947;residential;;
51.556011;-0.16525;residential;;
51.556043;-0.165783;residential;;
51.549722;-0.166214;residential;;
51.549918;-0.166599;residential;;
51.55002;-0.167035;residential;;
51.55028;-0.167406;residential;;
51.550543;-0.16777;residential;;
51.555278;-0.163881;residential;;
51.555384;-0.163938;residential;;
51.55459;-0.166867;residential;;
51.554716;-0.166405;residential;;
51.554851;-0.165949;residential;;
51.554379;-0.166145;residential;;
51.554733;-0.166344;residential;;
51.544195;-0.145282;residential;;
51.54447;-0.145049;residential;;
51.544753;-0.144854;residential;;
51.514928;-0.205386;residential;;
51.515024;-0.204975;residential;;
51.515108;-0.204557;residential;;
51.514021;-0.201469;residential;;
51.514248;-0.20164;residential;;
51.477324;-0.106729;residential;;
51.476984;-0.106663;residential;;
51.476656;-0.10654;residential;;
51.476342;-0.106369;residential;;
51.476161;-0.106834;residential;;
51.476135;-0.110225;residential;;
51.476219;-0.109609;residential;;
51.476307;-0.108993;residential;;
51.476392;-0.108378;residential;;
51.476608;-0.107851;residential;;
51.476733;-0.107259;residential;;
51.476828;-0.106646;residential;;
51.470771;-0.109976;residential;;
51.471062;-0.11009;residential;;
51.471351;-0.110214;residential;;
51.47155;-0.110021;residential;;
51.471197;-0.111537;residential;;
51.471573;-0.111748;residential;;
51.471955;-0.111983;residential;;
51.472381;-0.112165;residential;;
51.469251;-0.107991;residential;;
51.469279;-0.108327;residential;;
51.488123;-0.112864;residential;;
51.488291;-0.112394;residential;;
51.48862;-0.112296;residential;;
51.488958;-0.112229;residential;;
51.488026;-0.112776;residential;;
51.487809;-0.113403;residential;;
51.487832;-0.112595;residential;;
51.487612;-0.113217;residential;;
51.492176;-0.113493;residential;;
51.492428;-0.113968;residential;;
51.492679;-0.114446;residential;;
51.492913;-0.114944;residential;;
51.49317;-0.115413;residential;;
51.49343;-0.115877;residential;;
51.491797;-0.112795;residential;;
51.491547;-0.113116;residential;;
51.4913;-0.113133;residential;;
51.493087;-0.107404;residential;;
51.4933;-0.107102;residential;;
51.493521;-0.106812;residential;;
51.498544;-0.100259;residential;;
51.498321;-0.100764;residential;;
51.49819;-0.101343;residential;;
51.498225;-0.101858;residential;;
51.498533;-0.102232;residential;;
51.498851;-0.102548;residential;;
51.476331;-0.052695;residential;;
51.476331;-0.053342;residential;;
51.47661;-0.053543;residential;;
51.476613;-0.053738;residential;;
51.476919;-0.053706;residential;;
51.477225;-0.053674;residential;;
51.477531;-0.053641;residential;;
51.477521;-0.053072;residential;;
51.47708;-0.053094;residential;;
51.475568;-0.049687;residential;;
51.475567;-0.050189;residential;;
51.475566;-0.050692;residential;;
51.475564;-0.051195;residential;;
51.51347;-0.200855;residential;;
51.513522;-0.200733;residential;;
51.512688;-0.201925;residential;;
51.51289;-0.20151;residential;;
51.513069;-0.201065;residential;;
51.513667;-0.199369;residential;;
51.514038;-0.199535;residential;;
51.511004;-0.198136;residential;;
51.510776;-0.197982;residential;;
51.510559;-0.197743;residential;;
51.548517;-0.155435;residential;;
51.548747;-0.155231;residential;;
51.548854;-0.155602;residential;;
51.543731;-0.119036;residential;;
51.543696;-0.119552;residential;;
51.544113;-0.119101;residential;;
51.544077;-0.119621;residential;;
51.54446;-0.119647;residential;;
51.544497;-0.119172;residential;;
51.544059;-0.119947;residential;;
51.544023;-0.120472;residential;;
51.544437;-0.120066;residential;;
51.544402;-0.120535;residential;;
51.542977;-0.121312;residential;;
51.543183;-0.120827;residential;;
51.543672;-0.119876;residential;;
51.543638;-0.120406;residential;;
51.515647;-0.13244;residential;;
51.51587;-0.132592;residential;;
51.516093;-0.132743;residential;;
51.497517;-0.079534;residential;;
51.497631;-0.079488;residential;;
51.508973;-0.202699;residential;;
51.50929;-0.202914;residential;;
51.509579;-0.203208;residential;;
51.507038;-0.208578;residential;;
51.506914;-0.208983;residential;;
51.509687;-0.20015;residential;;
51.509382;-0.199926;residential;;
51.509073;-0.199717;residential;;
51.509055;-0.201116;residential;;
51.508891;-0.201698;residential;;
51.508726;-0.20228;residential;;
51.508562;-0.202862;residential;;
51.508397;-0.203444;residential;;
51.507531;-0.207782;residential;;
51.507301;-0.207611;residential;;
51.507071;-0.207441;residential;;
51.474676;-0.12038;residential;;
51.474652;-0.120969;residential;;
51.474628;-0.121557;residential;;
51.474593;-0.122144;residential;;
51.474574;-0.122732;residential;;
51.548875;-0.208453;residential;;
51.549029;-0.208084;residential;;
51.487053;-0.102929;residential;;
51.487277;-0.103478;residential;;
51.487502;-0.104028;residential;;
51.487726;-0.104577;residential;;
51.487951;-0.105126;residential;;
51.485266;-0.105216;residential;;
51.485455;-0.105665;residential;;
51.485646;-0.106112;residential;;
51.485837;-0.10656;residential;;
51.486026;-0.107009;residential;;
51.517103;-0.144439;residential;;
51.517426;-0.144591;residential;;
51.51775;-0.144743;residential;;
51.518073;-0.144898;residential;;
51.518398;-0.145042;residential;;
51.530632;-0.22715;residential;;
51.530666;-0.226574;residential;;
51.530692;-0.225997;residential;;
51.530684;-0.225425;residential;;
51.492826;-0.085561;residential;;
51.492539;-0.086016;residential;;
51.492256;-0.086471;residential;;
51.554644;-0.218456;residential;;
51.555011;-0.218235;residential;;
51.555381;-0.218028;residential;;
51.555751;-0.217817;residential;;
51.556107;-0.217553;residential;;
51.556393;-0.217124;residential;;
51.556675;-0.216686;residential;;
51.556956;-0.216248;residential;;
51.492826;-0.085561;residential;;
51.493109;-0.085072;residential;;
51.493377;-0.084562;residential;;
51.510192;-0.192246;residential;;
51.510142;-0.192685;residential;;
51.510438;-0.192797;residential;;
51.483129;-0.172726;residential;;
51.483172;-0.172597;residential;;
51.483172;-0.172597;residential;;
51.483297;-0.172233;residential;;
51.483401;-0.17281;residential;;
51.483688;-0.172795;residential;;
51.483357;-0.172934;residential;;
51.483401;-0.17281;residential;;
