lat;lng;STREET TYPOLOGY;NUMBER OF AMENITIES;MAIN CATEGORY
48.872726;2.42481;residential;0;NEED
48.872832;2.424278;residential;0;NEED
48.87294;2.423746;residential;0;NEED
48.87305;2.423216;residential;0;NEED
48.872699;2.421689;residential;0;NEED
48.872586;2.422176;residential;0;NEED
48.872473;2.422663;residential;0;NEED
48.872361;2.42315;residential;0;NEED
48.872244;2.423635;residential;0;NEED
48.864866;2.366538;residential;0;NEED
48.86527;2.366375;residential;0;NEED
48.865675;2.36622;residential;0;NEED
48.866018;2.36633;residential;0;NEED
48.873365;2.390924;residential;0;NEED
48.873602;2.390365;residential;0;NEED
48.873365;2.390924;residential;0;NEED
48.873131;2.391361;residential;0;NEED
48.872897;2.391798;residential;0;NEED
48.872668;2.39224;residential;0;NEED
48.872442;2.392687;residential;0;NEED
48.871986;2.391865;residential;0;NEED
48.872214;2.392276;residential;0;NEED
48.872442;2.392687;residential;0;NEED
48.872382;2.421592;residential;0;NEED
48.872785;2.421724;residential;0;NEED
48.873183;2.421887;residential;0;NEED
48.87358;2.422056;residential;0;NEED
48.873972;2.422248;residential;0;NEED
48.874325;2.422562;residential;0;NEED
48.87467;2.422905;residential;0;NEED
48.875015;2.423248;residential;0;NEED
48.875242;2.42377;residential;0;NEED
48.875468;2.424292;residential;0;NEED
48.860925;2.420155;residential;0;NEED
48.860669;2.420284;residential;0;NEED
48.860414;2.420413;residential;0;NEED
48.867278;2.418204;residential;0;NEED
48.867235;2.418648;residential;0;NEED
48.885903;2.428047;residential;0;NEED
48.885972;2.427416;residential;0;NEED
48.886064;2.426792;residential;0;NEED
48.885859;2.428401;residential;0;NEED
48.885903;2.428047;residential;0;NEED
48.893268;2.426678;residential;0;NEED
48.893671;2.4268;residential;0;NEED
48.894085;2.426849;residential;0;NEED
48.894499;2.426942;residential;0;NEED
48.894903;2.427064;residential;0;NEED
48.895315;2.427128;residential;0;NEED
48.884272;2.405792;residential;0;NEED
48.884105;2.406158;residential;0;NEED
48.884196;2.406753;residential;0;NEED
48.88429;2.407347;residential;0;NEED
48.884384;2.407941;residential;0;NEED
48.889033;2.409308;residential;0;NEED
48.889441;2.409266;residential;0;NEED
48.814748;2.338034;residential;0;NEED
48.815182;2.338191;residential;0;NEED
48.815617;2.338348;residential;0;NEED
48.816051;2.338505;residential;0;NEED
48.816484;2.338664;residential;0;NEED
48.832962;2.300908;residential;0;NEED
48.833309;2.30118;residential;0;NEED
48.833656;2.301449;residential;0;NEED
48.834005;2.301716;residential;0;NEED
48.834353;2.301985;residential;0;NEED
48.834701;2.302254;residential;0;NEED
48.835048;2.302524;residential;0;NEED
48.835397;2.30279;residential;0;NEED
48.822406;2.37157;residential;0;NEED
48.822285;2.37165;residential;0;NEED
48.826235;2.363435;residential;0;NEED
48.82644;2.363579;residential;0;NEED
48.826645;2.363724;residential;0;NEED
48.826235;2.363435;residential;0;NEED
48.82625;2.36336;residential;0;NEED
48.824066;2.368064;residential;0;NEED
48.823858;2.36753;residential;0;NEED
48.820572;2.373692;residential;0;NEED
48.820641;2.374164;residential;0;NEED
48.820767;2.374643;residential;0;NEED
48.820892;2.375122;residential;0;NEED
48.821018;2.3756;residential;0;NEED
48.831314;2.364117;residential;0;NEED
48.831263;2.364244;residential;0;NEED
48.884988;2.341826;residential;0;NEED
48.884873;2.342251;residential;0;NEED
48.885361;2.340559;residential;0;NEED
48.885228;2.340974;residential;0;NEED
48.885108;2.3414;residential;0;NEED
48.884988;2.341826;residential;0;NEED
48.827092;2.379834;residential;0;NEED
48.827187;2.380048;residential;0;NEED
48.847263;2.32718;residential;0;NEED
48.847591;2.326924;residential;0;NEED
48.847997;2.326866;residential;0;NEED
48.848403;2.326808;residential;0;NEED
48.848809;2.32675;residential;0;NEED
48.849214;2.326692;residential;0;NEED
48.849588;2.326522;residential;0;NEED
48.832198;2.386153;residential;0;NEED
48.831948;2.386613;residential;0;NEED
48.831696;2.38707;residential;0;NEED
48.831441;2.387522;residential;0;NEED
48.825018;2.357274;residential;0;NEED
48.825054;2.357208;residential;0;NEED
48.825018;2.357274;residential;0;NEED
48.825073;2.357301;residential;0;NEED
48.846946;2.393272;residential;0;NEED
48.846741;2.39346;residential;0;NEED
48.846537;2.393647;residential;0;NEED
48.872853;2.417539;residential;0;NEED
48.872546;2.417173;residential;0;NEED
48.87224;2.416807;residential;0;NEED
48.871936;2.416438;residential;0;NEED
48.871734;2.415933;residential;0;NEED
48.871531;2.415429;residential;0;NEED
48.873159;2.419906;residential;0;NEED
48.873488;2.41952;residential;0;NEED
48.873736;2.418992;residential;0;NEED
48.873984;2.418464;residential;0;NEED
48.875635;2.421095;residential;0;NEED
48.875788;2.420702;residential;0;NEED
48.87594;2.42031;residential;0;NEED
48.876096;2.41992;residential;0;NEED
48.875542;2.421334;residential;0;NEED
48.875635;2.421095;residential;0;NEED
48.875542;2.421334;residential;0;NEED
48.875679;2.421605;residential;0;NEED
48.891262;2.342209;residential;0;NEED
48.891033;2.342165;residential;0;NEED
48.890803;2.342119;residential;0;NEED
48.89039;2.341592;residential;0;NEED
48.889981;2.341467;residential;0;NEED
48.866899;2.344184;residential;0;NEED
48.867065;2.344715;residential;0;NEED
48.867229;2.345247;residential;0;NEED
48.867394;2.34578;residential;0;NEED
48.867558;2.346312;residential;0;NEED
48.86772;2.346846;residential;0;NEED
48.867879;2.347382;residential;0;NEED
48.869247;2.352392;residential;0;NEED
48.869391;2.35247;residential;0;NEED
48.894627;2.374114;residential;0;NEED
48.894369;2.374618;residential;0;NEED
48.894111;2.375123;residential;0;NEED
48.893848;2.37562;residential;0;NEED
48.89355;2.37604;residential;0;NEED
48.866899;2.344184;residential;0;NEED
48.866697;2.344276;residential;0;NEED
48.843001;2.329196;residential;0;NEED
48.842726;2.328803;residential;0;NEED
48.842452;2.328409;residential;0;NEED
48.828832;2.30735;residential;0;NEED
48.828936;2.306911;residential;0;NEED
48.829095;2.306512;residential;0;NEED
48.883697;2.339721;residential;0;NEED
48.883939;2.339735;residential;0;NEED
48.88418;2.339748;residential;0;NEED
48.883574;2.339723;residential;0;NEED
48.883697;2.339721;residential;0;NEED
48.816339;2.292917;residential;0;NEED
48.816025;2.293301;residential;0;NEED
48.81571;2.293682;residential;0;NEED
48.815392;2.294057;residential;0;NEED
48.815072;2.294428;residential;0;NEED
48.814751;2.294797;residential;0;NEED
48.814433;2.295173;residential;0;NEED
48.81411;2.295537;residential;0;NEED
48.817564;2.303029;residential;0;NEED
48.817913;2.303189;residential;0;NEED
48.818188;2.303101;residential;0;NEED
48.818291;2.302571;residential;0;NEED
48.864996;2.313707;residential;0;NEED
48.864972;2.31303;residential;0;NEED
48.864957;2.312353;residential;0;NEED
48.864941;2.311675;residential;0;NEED
48.864926;2.310998;residential;0;NEED
48.864911;2.31032;residential;0;NEED
48.864192;2.300131;residential;0;NEED
48.864591;2.299991;residential;0;NEED
48.864993;2.299866;residential;0;NEED
48.841214;2.407173;residential;0;NEED
48.840944;2.407288;residential;0;NEED
48.840668;2.407379;residential;0;NEED
48.842953;2.407791;residential;0;NEED
48.843247;2.408042;residential;0;NEED
48.843605;2.408183;residential;0;NEED
48.843964;2.408325;residential;0;NEED
48.841316;2.405869;residential;0;NEED
48.841334;2.405345;residential;0;NEED
48.841351;2.404822;residential;0;NEED
48.889588;2.400017;residential;0;NEED
48.889198;2.400016;residential;0;NEED
48.888807;2.400014;residential;0;NEED
48.888416;2.400004;residential;0;NEED
48.889609;2.400718;residential;0;NEED
48.889233;2.40067;residential;0;NEED
48.888878;2.400587;residential;0;NEED
48.888895;2.400016;residential;0;NEED
48.880149;2.417379;residential;0;NEED
48.880495;2.41713;residential;0;NEED
48.880843;2.416888;residential;0;NEED
48.88091;2.415757;residential;0;NEED
48.88055;2.415717;residential;0;NEED
48.880214;2.415627;residential;0;NEED
48.880271;2.415094;residential;0;NEED
48.855516;2.409715;residential;0;NEED
48.855741;2.409887;residential;0;NEED
48.841043;2.411449;residential;0;NEED
48.840881;2.410931;residential;0;NEED
48.840766;2.410381;residential;0;NEED
48.840722;2.409806;residential;0;NEED
48.88212;2.42373;residential;0;NEED
48.882228;2.423204;residential;0;NEED
48.878215;2.382954;residential;0;NEED
48.877871;2.382774;residential;0;NEED
48.87753;2.382582;residential;0;NEED
48.877188;2.382397;residential;0;NEED
48.874225;2.426454;residential;0;NEED
48.874599;2.426589;residential;0;NEED
48.874972;2.426726;residential;0;NEED
48.875304;2.426961;residential;0;NEED
48.846707;2.372396;residential;0;NEED
48.846844;2.372264;residential;0;NEED
48.817032;2.301304;residential;0;NEED
48.816887;2.301611;residential;0;NEED
48.81674;2.301916;residential;0;NEED
48.846313;2.351221;residential;0;NEED
48.846501;2.350907;residential;0;NEED
48.84669;2.350593;residential;0;NEED
48.814537;2.415316;residential;0;NEED
48.814961;2.415157;residential;0;NEED
48.815385;2.414998;residential;0;NEED
48.815809;2.414839;residential;0;NEED
48.888296;2.35154;residential;0;NEED
48.887943;2.351363;residential;0;NEED
48.887587;2.351199;residential;0;NEED
48.887231;2.351036;residential;0;NEED
48.870563;2.4087;residential;0;NEED
48.870528;2.408339;residential;0;NEED
48.870479;2.407985;residential;0;NEED
48.895545;2.338597;residential;0;NEED
48.895957;2.33874;residential;0;NEED
48.89637;2.338879;residential;0;NEED
48.895752;2.339544;residential;0;NEED
48.896072;2.3392;residential;0;NEED
48.896393;2.338857;residential;0;NEED
48.896671;2.338457;residential;0;NEED
48.895798;2.343403;residential;0;NEED
48.895493;2.343344;residential;0;NEED
48.895188;2.34329;residential;0;NEED
48.894883;2.343237;residential;0;NEED
48.848601;2.34287;residential;0;NEED
48.848739;2.342308;residential;0;NEED
48.848809;2.342349;residential;0;NEED
48.848559;2.342333;residential;0;NEED
48.848445;2.342783;residential;0;NEED
48.846587;2.42029;residential;0;NEED
48.846332;2.41978;residential;0;NEED
48.830719;2.296945;residential;0;NEED
48.830541;2.297323;residential;0;NEED
48.900148;2.265677;residential;0;NEED
48.900377;2.266184;residential;0;NEED
48.900607;2.26669;residential;0;NEED
48.900832;2.2672;residential;0;NEED
48.901058;2.26771;residential;0;NEED
48.901286;2.268218;residential;0;NEED
48.90168;2.268535;residential;0;NEED
48.901987;2.268297;residential;0;NEED
48.902295;2.268059;residential;0;NEED
48.863551;2.418752;residential;0;NEED
48.863173;2.418936;residential;0;NEED
48.862799;2.41914;residential;0;NEED
48.862424;2.419345;residential;0;NEED
48.862049;2.419547;residential;0;NEED
48.861674;2.41975;residential;0;NEED
48.8613;2.419952;residential;0;NEED
48.860925;2.420155;residential;0;NEED
48.870066;2.415177;residential;0;NEED
48.870272;2.414821;residential;0;NEED
48.870479;2.414464;residential;0;NEED
48.870686;2.414108;residential;0;NEED
48.819819;2.344342;residential;0;NEED
48.819557;2.344039;residential;0;NEED
48.822313;2.398199;residential;0;NEED
48.822463;2.397903;residential;0;NEED
48.822628;2.39763;residential;0;NEED
48.822628;2.39763;residential;0;NEED
48.822899;2.398063;residential;0;NEED
48.82317;2.398496;residential;0;NEED
48.823442;2.398929;residential;0;NEED
48.823715;2.399359;residential;0;NEED
48.823987;2.399791;residential;0;NEED
48.839761;2.416173;residential;0;NEED
48.840067;2.415991;residential;0;NEED
48.839289;2.416482;residential;0;NEED
48.839341;2.416987;residential;0;NEED
48.839325;2.417533;residential;0;NEED
48.838891;2.41509;residential;0;NEED
48.838502;2.415403;residential;0;NEED
48.838112;2.415712;residential;0;NEED
48.839953;2.415094;residential;0;NEED
48.839574;2.415318;residential;0;NEED
48.839195;2.415542;residential;0;NEED
48.836997;2.383195;residential;0;NEED
48.83666;2.383632;residential;0;NEED
48.836318;2.384062;residential;0;NEED
48.835978;2.384494;residential;0;NEED
48.835636;2.384924;residential;0;NEED
48.835292;2.38535;residential;0;NEED
48.845292;2.395339;residential;0;NEED
48.845547;2.395382;residential;0;NEED
48.845572;2.395096;residential;0;NEED
48.845907;2.394788;residential;0;NEED
48.846246;2.394489;residential;0;NEED
48.855163;2.37035;residential;0;NEED
48.854902;2.370671;residential;0;NEED
48.854649;2.371007;residential;0;NEED
48.854397;2.371344;residential;0;NEED
48.855455;2.370399;residential;0;NEED
48.855516;2.369893;residential;0;NEED
48.857093;2.422018;residential;0;NEED
48.857503;2.4218;residential;0;NEED
48.857919;2.421605;residential;0;NEED
48.858336;2.421409;residential;0;NEED
48.858752;2.421214;residential;0;NEED
48.859169;2.421019;residential;0;NEED
48.859584;2.42082;residential;0;NEED
48.859999;2.420618;residential;0;NEED
48.860414;2.420413;residential;0;NEED
48.878365;2.358432;residential;0;NEED
48.877936;2.3583;residential;0;NEED
48.880726;2.360377;residential;0;NEED
48.880687;2.360295;residential;0;NEED
48.886856;2.366834;residential;0;NEED
48.886687;2.367309;residential;0;NEED
48.886517;2.367784;residential;0;NEED
48.886526;2.368193;residential;0;NEED
48.886821;2.368495;residential;0;NEED
48.88294;2.359347;residential;0;NEED
48.882831;2.359342;residential;0;NEED
48.866427;2.417854;residential;0;NEED
48.866408;2.41758;residential;0;NEED
48.864017;2.381156;residential;0;NEED
48.864203;2.381436;residential;0;NEED
48.864336;2.381813;residential;0;NEED
48.815384;2.358353;residential;0;NEED
48.815647;2.358518;residential;0;NEED
48.815921;2.358629;residential;0;NEED
48.821773;2.263948;residential;0;NEED
48.82206;2.263819;residential;0;NEED
48.822347;2.26369;residential;0;NEED
48.827847;2.271134;residential;0;NEED
48.827533;2.271344;residential;0;NEED
48.827219;2.271555;residential;0;NEED
48.826909;2.271777;residential;0;NEED
48.827783;2.27388;residential;0;NEED
48.827412;2.273789;residential;0;NEED
48.827043;2.273683;residential;0;NEED
48.826674;2.273577;residential;0;NEED
48.827342;2.277829;residential;0;NEED
48.827633;2.27744;residential;0;NEED
48.827923;2.277052;residential;0;NEED
48.82816;2.276589;residential;0;NEED
48.902989;2.297196;residential;0;NEED
48.902705;2.29671;residential;0;NEED
48.902414;2.296228;residential;0;NEED
48.902151;2.29571;residential;0;NEED
48.901888;2.29519;residential;0;NEED
48.90164;2.294656;residential;0;NEED
48.901416;2.294097;residential;0;NEED
48.901196;2.293534;residential;0;NEED
48.863332;2.411113;residential;0;NEED
48.862928;2.411163;residential;0;NEED
48.862578;2.410915;residential;0;NEED
48.861053;2.41285;residential;0;NEED
48.861453;2.412816;residential;0;NEED
48.861853;2.412763;residential;0;NEED
48.862253;2.412709;residential;0;NEED
48.862654;2.412656;residential;0;NEED
48.863054;2.412603;residential;0;NEED
48.863432;2.412438;residential;0;NEED
48.863611;2.411933;residential;0;NEED
48.863397;2.411439;residential;0;NEED
48.875453;2.392284;residential;0;NEED
48.875777;2.392485;residential;0;NEED
48.876082;2.392744;residential;0;NEED
48.87636;2.393096;residential;0;NEED
48.821347;2.416923;residential;0;NEED
48.821605;2.416383;residential;0;NEED
48.847327;2.427572;residential;0;NEED
48.847204;2.426952;residential;0;NEED
48.847068;2.426338;residential;0;NEED
48.846917;2.425732;residential;0;NEED
48.846735;2.425146;residential;0;NEED
48.846526;2.424581;residential;0;NEED
48.846304;2.42403;residential;0;NEED
48.863764;2.430103;residential;0;NEED
48.863702;2.429633;residential;0;NEED
48.86364;2.429162;residential;0;NEED
48.863584;2.42869;residential;0;NEED
48.866406;2.427809;residential;0;NEED
48.866175;2.42732;residential;0;NEED
48.865951;2.426824;residential;0;NEED
48.865741;2.426314;residential;0;NEED
48.865583;2.425764;residential;0;NEED
48.868905;2.42477;residential;0;NEED
48.868851;2.425221;residential;0;NEED
48.868798;2.425672;residential;0;NEED
48.868744;2.426123;residential;0;NEED
48.873108;2.363391;residential;0;NEED
48.872871;2.363343;residential;0;NEED
48.872659;2.363405;residential;0;NEED
48.86993;2.363767;residential;0;NEED
48.869536;2.364069;residential;0;NEED
48.869147;2.364385;residential;0;NEED
48.822628;2.39763;residential;0;NEED
48.822503;2.397413;residential;0;NEED
48.842605;2.314543;residential;0;NEED
48.842442;2.313949;residential;0;NEED
48.842267;2.313363;residential;0;NEED
48.893254;2.361411;residential;0;NEED
48.892885;2.361351;residential;0;NEED
48.892515;2.361278;residential;0;NEED
48.892146;2.361206;residential;0;NEED
48.892127;2.361572;residential;0;NEED
48.892499;2.36165;residential;0;NEED
48.892871;2.361728;residential;0;NEED
48.893242;2.361807;residential;0;NEED
48.882725;2.267701;residential;0;NEED
48.882889;2.26718;residential;0;NEED
48.883053;2.266659;residential;0;NEED
48.88322;2.26614;residential;0;NEED
48.883389;2.265622;residential;0;NEED
48.883544;2.265095;residential;0;NEED
48.883709;2.264575;residential;0;NEED
48.881274;2.272269;residential;0;NEED
48.881457;2.2717;residential;0;NEED
48.881638;2.271128;residential;0;NEED
48.881822;2.27056;residential;0;NEED
48.882003;2.269988;residential;0;NEED
48.882183;2.269416;residential;0;NEED
48.882363;2.268844;residential;0;NEED
48.882544;2.268272;residential;0;NEED
48.882725;2.267701;residential;0;NEED
48.884412;2.344138;residential;0;NEED
48.884387;2.343671;residential;0;NEED
48.884359;2.343204;residential;0;NEED
48.884331;2.342738;residential;0;NEED
48.884331;2.342738;residential;0;NEED
48.884232;2.342298;residential;0;NEED
48.884131;2.341859;residential;0;NEED
48.883993;2.341449;residential;0;NEED
48.885117;2.344224;residential;0;NEED
48.884764;2.344176;residential;0;NEED
48.884412;2.344138;residential;0;NEED
48.886107;2.342633;residential;0;NEED
48.886408;2.342595;residential;0;NEED
48.886708;2.342553;residential;0;NEED
48.887008;2.342512;residential;0;NEED
48.885745;2.342358;residential;0;NEED
48.885793;2.341881;residential;0;NEED
48.885879;2.341416;residential;0;NEED
48.886186;2.341378;residential;0;NEED
48.816633;2.289367;residential;0;NEED
48.816466;2.288959;residential;0;NEED
48.816298;2.288551;residential;0;NEED
48.81613;2.288142;residential;0;NEED
48.867549;2.429513;residential;0;NEED
48.867185;2.42923;residential;0;NEED
48.866884;2.428812;residential;0;NEED
48.866629;2.428328;residential;0;NEED
48.866406;2.427809;residential;0;NEED
48.867583;2.414259;residential;0;NEED
48.867853;2.414126;residential;0;NEED
48.864626;2.4056;residential;0;NEED
48.864959;2.405913;residential;0;NEED
48.865279;2.406264;residential;0;NEED
48.865599;2.406615;residential;0;NEED
48.866303;2.41681;residential;0;NEED
48.866393;2.416281;residential;0;NEED
48.86658;2.415761;residential;0;NEED
48.86677;2.415243;residential;0;NEED
48.867022;2.414799;residential;0;NEED
48.870591;2.408944;residential;0;NEED
48.870563;2.4087;residential;0;NEED
48.86794;2.409154;residential;0;NEED
48.867943;2.408878;residential;0;NEED
48.872131;2.350047;residential;0;NEED
48.87204;2.350645;residential;0;NEED
48.871948;2.351242;residential;0;NEED
48.871854;2.351839;residential;0;NEED
48.87176;2.352436;residential;0;NEED
48.871665;2.353032;residential;0;NEED
48.87157;2.353629;residential;0;NEED
48.837379;2.301079;residential;0;NEED
48.837691;2.30125;residential;0;NEED
48.838003;2.301421;residential;0;NEED
48.853634;2.349199;residential;0;NEED
48.854009;2.349475;residential;0;NEED
48.854385;2.349752;residential;0;NEED
48.900934;2.264978;residential;0;NEED
48.900659;2.265223;residential;0;NEED
48.900385;2.265469;residential;0;NEED
48.900108;2.26571;residential;0;NEED
48.90146;2.268077;residential;0;NEED
48.901633;2.268383;residential;0;NEED
48.901766;2.268794;residential;0;NEED
48.901897;2.269206;residential;0;NEED
48.900195;2.269098;residential;0;NEED
48.900511;2.268843;residential;0;NEED
48.900827;2.268588;residential;0;NEED
48.901144;2.268333;residential;0;NEED
48.90146;2.268077;residential;0;NEED
48.901681;2.272499;residential;0;NEED
48.901979;2.272276;residential;0;NEED
48.902213;2.272007;residential;0;NEED
48.902509;2.271777;residential;0;NEED
48.896932;2.26437;residential;0;NEED
48.897302;2.264214;residential;0;NEED
48.897662;2.263973;residential;0;NEED
48.898022;2.263731;residential;0;NEED
48.897549;2.264049;residential;0;NEED
48.897712;2.264423;residential;0;NEED
48.885239;2.384584;residential;0;NEED
48.885323;2.385083;residential;0;NEED
48.881125;2.39337;residential;0;NEED
48.881158;2.393711;residential;0;NEED
48.873531;2.374956;residential;0;NEED
48.873184;2.374693;residential;0;NEED
48.872842;2.374422;residential;0;NEED
48.872604;2.373955;residential;0;NEED
48.872361;2.373496;residential;0;NEED
48.872121;2.373032;residential;0;NEED
48.871942;2.37251;residential;0;NEED
48.871784;2.371972;residential;0;NEED
48.87407;2.375523;residential;0;NEED
48.87411;2.376111;residential;0;NEED
48.874112;2.376704;residential;0;NEED
48.874181;2.377284;residential;0;NEED
48.874342;2.377824;residential;0;NEED
48.874495;2.378371;residential;0;NEED
48.874647;2.378918;residential;0;NEED
48.861613;2.39983;residential;0;NEED
48.861671;2.400037;residential;0;NEED
48.866568;2.391702;residential;0;NEED
48.866296;2.392124;residential;0;NEED
48.866025;2.392546;residential;0;NEED
48.865753;2.392968;residential;0;NEED
48.865482;2.39339;residential;0;NEED
48.86521;2.393812;residential;0;NEED
48.864946;2.394245;residential;0;NEED
48.87053;2.359502;residential;0;NEED
48.870854;2.359786;residential;0;NEED
48.871178;2.360071;residential;0;NEED
48.871506;2.360347;residential;0;NEED
48.878977;2.341883;residential;0;NEED
48.87885;2.34218;residential;0;NEED
48.878778;2.342532;residential;0;NEED
48.856404;2.364481;residential;0;NEED
48.856335;2.364923;residential;0;NEED
48.860705;2.34577;residential;0;NEED
48.860922;2.345365;residential;0;NEED
48.861068;2.344897;residential;0;NEED
48.861068;2.344897;residential;0;NEED
48.861327;2.345031;residential;0;NEED
48.86644;2.371993;residential;0;NEED
48.866293;2.372082;residential;0;NEED
48.879507;2.417324;residential;0;NEED
48.879806;2.417162;residential;0;NEED
48.881;2.435234;residential;0;NEED
48.880809;2.434629;residential;0;NEED
48.880494;2.434147;residential;0;NEED
48.88017;2.433678;residential;0;NEED
48.879849;2.433203;residential;0;NEED
48.879474;2.432141;residential;0;NEED
48.879757;2.432511;residential;0;NEED
48.880037;2.432886;residential;0;NEED
48.818081;2.432336;residential;0;NEED
48.818334;2.432322;residential;0;NEED
48.827511;2.284564;residential;0;NEED
48.827453;2.285004;residential;0;NEED
48.82744;2.28546;residential;0;NEED
48.827427;2.285916;residential;0;NEED
48.826929;2.286233;residential;0;NEED
48.826856;2.285869;residential;0;NEED
48.826783;2.285504;residential;0;NEED
48.826427;2.286011;residential;0;NEED
48.826346;2.285917;residential;0;NEED
48.82916;2.292995;residential;0;NEED
48.829389;2.292654;residential;0;NEED
48.829617;2.292312;residential;0;NEED
48.829214;2.29232;residential;0;NEED
48.82916;2.292995;residential;0;NEED
48.831981;2.303848;residential;0;NEED
48.832053;2.303414;residential;0;NEED
48.832127;2.30298;residential;0;NEED
48.832845;2.308326;residential;0;NEED
48.83282;2.308387;residential;0;NEED
48.859145;2.374964;residential;0;NEED
48.859505;2.374759;residential;0;NEED
48.859863;2.37455;residential;0;NEED
48.866834;2.351314;residential;0;NEED
48.866792;2.351787;residential;0;NEED
48.86675;2.35226;residential;0;NEED
48.864964;2.371046;residential;0;NEED
48.864867;2.37068;residential;0;NEED
48.829152;2.315063;residential;0;NEED
48.82892;2.315434;residential;0;NEED
48.828689;2.315805;residential;0;NEED
48.828458;2.316177;residential;0;NEED
48.823354;2.288503;residential;0;NEED
48.823442;2.288296;residential;0;NEED
48.825246;2.286994;residential;0;NEED
48.824879;2.287225;residential;0;NEED
48.824509;2.287449;residential;0;NEED
48.82414;2.287672;residential;0;NEED
48.823769;2.287889;residential;0;NEED
48.823402;2.288119;residential;0;NEED
48.823354;2.288503;residential;0;NEED
48.823635;2.28902;residential;0;NEED
48.825558;2.296741;residential;0;NEED
48.825215;2.296526;residential;0;NEED
48.825016;2.296023;residential;0;NEED
48.824814;2.295522;residential;0;NEED
48.823737;2.297268;residential;0;NEED
48.824008;2.296833;residential;0;NEED
48.824276;2.296396;residential;0;NEED
48.824545;2.295959;residential;0;NEED
48.824814;2.295522;residential;0;NEED
48.823853;2.293006;residential;0;NEED
48.823752;2.292795;residential;0;NEED
48.824496;2.298348;residential;0;NEED
48.824338;2.298556;residential;0;NEED
48.82268;2.276313;residential;0;NEED
48.822346;2.276434;residential;0;NEED
48.822018;2.276588;residential;0;NEED
48.822849;2.281089;residential;0;NEED
48.823069;2.281573;residential;0;NEED
48.821869;2.280754;residential;0;NEED
48.821524;2.280946;residential;0;NEED
48.821181;2.281143;residential;0;NEED
48.82165;2.284318;residential;0;NEED
48.821925;2.284023;residential;0;NEED
48.822199;2.283728;residential;0;NEED
48.820617;2.284856;residential;0;NEED
48.82073;2.284282;residential;0;NEED
48.820809;2.283701;residential;0;NEED
48.820809;2.283701;residential;0;NEED
48.820729;2.283361;residential;0;NEED
48.820632;2.283033;residential;0;NEED
48.820632;2.283033;residential;0;NEED
48.820444;2.283278;residential;0;NEED
48.820255;2.283522;residential;0;NEED
48.820255;2.283522;residential;0;NEED
48.820124;2.283894;residential;0;NEED
48.820617;2.284856;residential;0;NEED
48.820429;2.28535;residential;0;NEED
48.820286;2.285869;residential;0;NEED
48.820863;2.285267;residential;0;NEED
48.820617;2.284856;residential;0;NEED
48.821685;2.275624;residential;0;NEED
48.821955;2.275456;residential;0;NEED
48.822225;2.275289;residential;0;NEED
48.820045;2.267997;residential;0;NEED
48.819927;2.267938;residential;0;NEED
48.838792;2.356918;residential;0;NEED
48.838685;2.356588;residential;0;NEED
48.847388;2.410826;residential;0;NEED
48.847441;2.410205;residential;0;NEED
48.847495;2.409585;residential;0;NEED
48.847549;2.408964;residential;0;NEED
48.873305;2.350389;residential;0;NEED
48.873336;2.349831;residential;0;NEED
48.873367;2.349274;residential;0;NEED
48.873398;2.348717;residential;0;NEED
48.873429;2.34816;residential;0;NEED
48.815474;2.308268;residential;0;NEED
48.815713;2.307845;residential;0;NEED
48.815951;2.307419;residential;0;NEED
48.816218;2.307048;residential;0;NEED
48.833173;2.356761;residential;0;NEED
48.833008;2.357272;residential;0;NEED
48.832843;2.357782;residential;0;NEED
48.832678;2.358293;residential;0;NEED
48.832513;2.358803;residential;0;NEED
48.833212;2.354347;residential;0;NEED
48.83321;2.354945;residential;0;NEED
48.833208;2.355543;residential;0;NEED
48.886705;2.327733;residential;0;NEED
48.88641;2.327274;residential;0;NEED
48.886116;2.326815;residential;0;NEED
48.88582;2.326357;residential;0;NEED
48.882168;2.339641;residential;0;NEED
48.882519;2.339667;residential;0;NEED
48.882871;2.339692;residential;0;NEED
48.883222;2.339707;residential;0;NEED
48.883574;2.339723;residential;0;NEED
48.8866;2.332633;residential;0;NEED
48.886413;2.333137;residential;0;NEED
48.886235;2.333649;residential;0;NEED
48.886053;2.334158;residential;0;NEED
48.884286;2.361518;residential;0;NEED
48.883877;2.361567;residential;0;NEED
48.883466;2.361588;residential;0;NEED
48.883061;2.361554;residential;0;NEED
48.880726;2.362416;residential;0;NEED
48.88108;2.362622;residential;0;NEED
48.881436;2.362825;residential;0;NEED
48.88179;2.363029;residential;0;NEED
48.882094;2.363369;residential;0;NEED
48.868931;2.363874;residential;0;NEED
48.869134;2.36363;residential;0;NEED
48.869337;2.363386;residential;0;NEED
48.855437;2.399933;residential;0;NEED
48.855296;2.400052;residential;0;NEED
48.855437;2.399933;residential;0;NEED
48.855539;2.400285;residential;0;NEED
48.855641;2.400637;residential;0;NEED
48.855296;2.400052;residential;0;NEED
48.855064;2.399573;residential;0;NEED
48.854831;2.399094;residential;0;NEED
48.854616;2.398597;residential;0;NEED
48.854401;2.3981;residential;0;NEED
48.854227;2.397569;residential;0;NEED
48.854067;2.397026;residential;0;NEED
48.853909;2.396483;residential;0;NEED
48.816392;2.287901;residential;0;NEED
48.816192;2.287332;residential;0;NEED
48.815992;2.286763;residential;0;NEED
48.815804;2.286185;residential;0;NEED
48.815634;2.285594;residential;0;NEED
48.815414;2.285063;residential;0;NEED
